filename,psnr,ssim
000608.npy,25.234600067138672,0.8163664937019348
000609.npy,30.202526092529297,0.6536432504653931
000610.npy,29.996912002563477,0.6529918909072876
000611.npy,30.080677032470703,0.6295338869094849
000612.npy,31.94491958618164,0.8915213942527771
000613.npy,24.8212833404541,0.830230176448822
000614.npy,25.525146484375,0.8047359585762024
000615.npy,25.601022720336914,0.8040034770965576
000616.npy,30.000722885131836,0.9357151985168457
000617.npy,26.717912673950195,0.6670503616333008
000618.npy,27.42816925048828,0.6802675724029541
000619.npy,27.139055252075195,0.6601971387863159
000620.npy,28.897703170776367,0.7981798648834229
000621.npy,22.795608520507812,0.6167182922363281
000622.npy,22.942134857177734,0.6076220273971558
000623.npy,23.01133918762207,0.6222497820854187
000624.npy,23.972156524658203,0.882598340511322
000625.npy,11.315544128417969,0.3220864236354828
000626.npy,11.403877258300781,0.3324398994445801
000627.npy,11.342930793762207,0.32860875129699707
000628.npy,29.747236251831055,0.896120011806488
000629.npy,26.19055938720703,0.3746774196624756
000630.npy,26.21466827392578,0.38986000418663025
000631.npy,26.1627197265625,0.38167569041252136
000632.npy,28.13534927368164,0.8165243864059448
000633.npy,30.384849548339844,0.8688150644302368
000634.npy,30.956817626953125,0.8862941861152649
000635.npy,30.707141876220703,0.8827338814735413
000636.npy,28.073715209960938,0.8122760057449341
000637.npy,27.73877716064453,0.8130391836166382
000638.npy,27.762508392333984,0.8033488988876343
000639.npy,27.1123046875,0.7872101664543152
000640.npy,27.240686416625977,0.7631353139877319
000641.npy,20.786283493041992,0.3478105068206787
000642.npy,20.398996353149414,0.3391636610031128
000643.npy,36.957122802734375,0.9281415343284607
000644.npy,25.936481475830078,0.6032263040542603
000645.npy,25.13883399963379,0.6432154178619385
000646.npy,25.74640655517578,0.659907341003418
000647.npy,25.21135139465332,0.6371397972106934
000648.npy,24.61660385131836,0.7661645412445068
000649.npy,26.43047523498535,0.8695238828659058
000650.npy,26.590682983398438,0.8736345767974854
000651.npy,26.629318237304688,0.8777371644973755
000652.npy,30.807106018066406,0.8643583059310913
000653.npy,27.426868438720703,0.7994064688682556
000654.npy,27.325763702392578,0.7958375215530396
000655.npy,27.262683868408203,0.789162278175354
000656.npy,26.772762298583984,0.7771986126899719
000657.npy,25.279733657836914,0.850456953048706
000658.npy,25.219837188720703,0.8510103821754456
000659.npy,23.62248420715332,0.8272464871406555
000660.npy,32.23606872558594,0.9302541613578796
000661.npy,32.57317352294922,0.7504615783691406
000662.npy,32.415714263916016,0.7521942257881165
000663.npy,31.548044204711914,0.7364782094955444
000664.npy,14.98057746887207,0.5873372554779053
000665.npy,29.098304748535156,0.601082980632782
000666.npy,36.11790084838867,0.9863070249557495
000667.npy,35.30739212036133,0.9854445457458496
000668.npy,31.657730102539062,0.9032412171363831
000669.npy,27.799297332763672,0.7092850804328918
000670.npy,27.944190979003906,0.724108874797821
000671.npy,27.747709274291992,0.7128269672393799
000672.npy,22.060392379760742,0.9010711312294006
000673.npy,27.895030975341797,0.8678842186927795
000674.npy,26.910036087036133,0.8486840128898621
000675.npy,27.901004791259766,0.8728296756744385
000676.npy,22.394886016845703,0.849756121635437
000677.npy,19.94873046875,0.7683147192001343
000678.npy,20.336044311523438,0.7857057452201843
000679.npy,19.937849044799805,0.7747128009796143
000680.npy,30.352354049682617,0.9068239331245422
000681.npy,30.840015411376953,0.9289072751998901
000682.npy,30.283714294433594,0.9202529191970825
000683.npy,31.090871810913086,0.9285685420036316
000684.npy,26.972434997558594,0.8636372685432434
000685.npy,30.162372589111328,0.8793449997901917
000686.npy,29.604007720947266,0.8561747074127197
000687.npy,29.912158966064453,0.8505061864852905
000688.npy,27.954797744750977,0.8401267528533936
000689.npy,26.81831169128418,0.8888964653015137
000690.npy,26.10765838623047,0.8672932386398315
000691.npy,26.561450958251953,0.8810395002365112
000692.npy,31.66731834411621,0.9492678642272949
000693.npy,34.38576126098633,0.9291037321090698
000694.npy,29.350177764892578,0.897607684135437
000695.npy,32.86460494995117,0.9246398210525513
000696.npy,28.748119354248047,0.5390599966049194
000697.npy,30.342540740966797,0.8367224931716919
000698.npy,31.29840850830078,0.8479156494140625
000699.npy,31.022262573242188,0.8489120006561279
000700.npy,33.566776275634766,0.8833760023117065
000701.npy,26.91185188293457,0.5463734865188599
000702.npy,27.149383544921875,0.5442265272140503
000703.npy,26.710298538208008,0.5465103387832642
000704.npy,31.13528823852539,0.7833138108253479
000705.npy,20.84770965576172,0.30860549211502075
000706.npy,20.917585372924805,0.293745756149292
000707.npy,21.571048736572266,0.3353753089904785
000708.npy,26.343420028686523,0.8948430418968201
000709.npy,38.563846588134766,0.9592186212539673
000710.npy,38.63299560546875,0.9593815207481384
000711.npy,38.12464141845703,0.9555445909500122
000712.npy,28.689823150634766,0.8337404727935791
000713.npy,33.1998291015625,0.9022437334060669
000714.npy,32.719573974609375,0.9015679359436035
000715.npy,32.97296905517578,0.9019463658332825
000716.npy,21.856393814086914,0.7140405774116516
000717.npy,21.09341812133789,0.7576858997344971
000718.npy,20.782779693603516,0.751819372177124
000719.npy,20.87708282470703,0.7520833611488342
000720.npy,23.913860321044922,0.780494213104248
000721.npy,28.70144271850586,0.9202402234077454
000722.npy,28.88058853149414,0.9289453029632568
000723.npy,27.872943878173828,0.9135550260543823
000724.npy,24.39985466003418,0.6700799465179443
000725.npy,23.249618530273438,0.7124626636505127
000726.npy,23.100549697875977,0.7094911336898804
000727.npy,23.34449577331543,0.7029796242713928
000728.npy,29.209331512451172,0.817102313041687
000729.npy,28.99228286743164,0.7819544076919556
000730.npy,31.883028030395508,0.853487491607666
000731.npy,29.60858917236328,0.8006831407546997
000732.npy,22.156448364257812,0.6687061786651611
000733.npy,25.37276268005371,0.5142549872398376
000734.npy,25.15118408203125,0.5095115900039673
000735.npy,24.527511596679688,0.47342848777770996
000736.npy,28.77991485595703,0.8663201332092285
000737.npy,34.95370101928711,0.954590916633606
000738.npy,34.097835540771484,0.9067661762237549
000739.npy,33.326637268066406,0.8983668684959412
000740.npy,31.794626235961914,0.8426750898361206
000741.npy,28.6088924407959,0.7772068977355957
000742.npy,27.868572235107422,0.7295739650726318
000743.npy,28.003482818603516,0.7615372538566589
000744.npy,25.38219451904297,0.8014670610427856
000745.npy,34.50414276123047,0.781906247138977
000746.npy,33.551170349121094,0.75724196434021
000747.npy,34.31913757324219,0.7701820135116577
000748.npy,24.803802490234375,0.5962851047515869
000749.npy,25.59876251220703,0.7205120325088501
000750.npy,25.384944915771484,0.7130818367004395
000751.npy,25.63422203063965,0.7219178676605225
000752.npy,30.4164981842041,0.7308365106582642
000753.npy,24.926958084106445,0.34100303053855896
000754.npy,24.531246185302734,0.3372932970523834
000755.npy,24.418224334716797,0.32533612847328186
000756.npy,31.693933486938477,0.8323649168014526
000757.npy,33.630836486816406,0.8770301342010498
000758.npy,34.1087760925293,0.8854227066040039
000759.npy,32.659217834472656,0.872719407081604
000760.npy,24.26858139038086,0.31792399287223816
000761.npy,23.673480987548828,0.3138752579689026
000762.npy,23.487834930419922,0.34342658519744873
000763.npy,23.49153709411621,0.3312491178512573
000764.npy,20.592044830322266,0.7619628310203552
000765.npy,29.234825134277344,0.8211153745651245
000766.npy,28.67317008972168,0.8195639848709106
000767.npy,29.180862426757812,0.8218296766281128
000768.npy,23.104656219482422,0.7829101085662842
000769.npy,31.983062744140625,0.8248957395553589
000770.npy,32.46619415283203,0.8344653248786926
000771.npy,30.406648635864258,0.8149553537368774
000772.npy,29.269485473632812,0.7695074081420898
000773.npy,33.07185363769531,0.8669953942298889
000774.npy,32.61857604980469,0.8601784706115723
000775.npy,32.567073822021484,0.8592767715454102
000776.npy,23.183975219726562,0.8539389967918396
000777.npy,23.263866424560547,0.5456416606903076
000778.npy,22.853065490722656,0.5406208038330078
000779.npy,22.370290756225586,0.5293679237365723
000780.npy,21.53697967529297,0.7260158061981201
000781.npy,30.6290340423584,0.7748199105262756
000782.npy,30.831764221191406,0.7792638540267944
000783.npy,30.824748992919922,0.7789764404296875
000784.npy,28.191219329833984,0.8465532064437866
000785.npy,34.95083236694336,0.9212952852249146
000786.npy,34.74822235107422,0.9208742380142212
000787.npy,34.36322021484375,0.9159125089645386
000788.npy,32.576786041259766,0.8300318717956543
000789.npy,37.30044174194336,0.9513665437698364
000790.npy,37.78093719482422,0.9593156576156616
000791.npy,37.50455093383789,0.9501160383224487
000792.npy,31.865886688232422,0.912725567817688
000793.npy,26.92961883544922,0.7092108726501465
000794.npy,26.99240493774414,0.7032229900360107
000795.npy,27.939559936523438,0.7282264828681946
000796.npy,34.61468505859375,0.9820454120635986
000797.npy,31.930444717407227,0.8516863584518433
000798.npy,31.48042869567871,0.8452930450439453
000799.npy,29.907573699951172,0.8261923789978027
000800.npy,24.223430633544922,0.31461912393569946
000801.npy,31.719511032104492,0.6773614883422852
000802.npy,31.023475646972656,0.6480258703231812
000803.npy,31.718721389770508,0.6811366081237793
000804.npy,21.19744873046875,0.6399154663085938
000805.npy,38.36164093017578,0.9520012736320496
000806.npy,36.226593017578125,0.9387943744659424
000807.npy,35.49479675292969,0.9340527057647705
000808.npy,33.61049270629883,0.9130052328109741
000809.npy,32.73973846435547,0.9394568204879761
000810.npy,34.051063537597656,0.935204029083252
000811.npy,30.122812271118164,0.9274517893791199
000812.npy,28.463499069213867,0.8572196960449219
000813.npy,23.909685134887695,0.7396318912506104
000814.npy,23.8399658203125,0.7351707816123962
000815.npy,23.677637100219727,0.7177361845970154
000816.npy,30.029584884643555,0.765532374382019
000817.npy,22.001440048217773,0.6079939007759094
000818.npy,21.876867294311523,0.5696465969085693
000819.npy,21.192882537841797,0.5587544441223145
000820.npy,21.626148223876953,0.6515078544616699
000821.npy,38.363529205322266,0.9374710321426392
000822.npy,36.39944839477539,0.9123681783676147
000823.npy,37.66698455810547,0.9302493929862976
000824.npy,31.88098907470703,0.8263745307922363
000825.npy,31.43601417541504,0.9161452054977417
000826.npy,32.231910705566406,0.9233043789863586
000827.npy,32.30467987060547,0.9216712117195129
000828.npy,33.21916961669922,0.8698426485061646
000829.npy,32.77325439453125,0.8198318481445312
000830.npy,33.16210174560547,0.8281747698783875
000831.npy,33.33052062988281,0.8335071802139282
000832.npy,27.119365692138672,0.9093382358551025
000833.npy,25.620853424072266,0.818751335144043
000834.npy,24.206634521484375,0.8287404179573059
000835.npy,25.035079956054688,0.8315021395683289
000836.npy,27.36464500427246,0.8177658319473267
000837.npy,26.887569427490234,0.8207889795303345
000838.npy,29.57573127746582,0.8641533851623535
000839.npy,28.580209732055664,0.8441529273986816
000840.npy,27.648113250732422,0.8523829579353333
000841.npy,33.423828125,0.9370105266571045
000842.npy,33.44227981567383,0.930912971496582
000843.npy,32.831214904785156,0.9318400621414185
000844.npy,26.3607234954834,0.676246166229248
000845.npy,33.665199279785156,0.917510986328125
000846.npy,35.66604995727539,0.9480436444282532
000847.npy,34.61190414428711,0.9263179302215576
000848.npy,26.986270904541016,0.7052806615829468
000849.npy,30.97231674194336,0.8022800087928772
000850.npy,31.00631332397461,0.7897006273269653
000851.npy,31.55807113647461,0.8079184889793396
000852.npy,24.119739532470703,0.7611120343208313
000853.npy,22.255184173583984,0.6404620409011841
000854.npy,22.54408073425293,0.6217199563980103
000855.npy,22.076845169067383,0.6076215505599976
000856.npy,23.655704498291016,0.7752403020858765
000857.npy,31.871187210083008,0.8024685382843018
000858.npy,30.630203247070312,0.7650671601295471
000859.npy,31.404403686523438,0.7706117630004883
000860.npy,30.355899810791016,0.899498462677002
000861.npy,25.81365203857422,0.7087818384170532
000862.npy,26.920137405395508,0.7468110918998718
000863.npy,26.215099334716797,0.7229175567626953
000864.npy,19.89926528930664,0.7025763988494873
000865.npy,23.39830780029297,0.36670687794685364
000866.npy,23.557565689086914,0.3477477729320526
000867.npy,23.253868103027344,0.33517956733703613
000868.npy,27.001331329345703,0.8111516237258911
000869.npy,24.25609588623047,0.3540841341018677
000870.npy,24.599441528320312,0.3405309319496155
000871.npy,23.58344078063965,0.3301415741443634
000872.npy,31.682029724121094,0.8873924016952515
000873.npy,26.82992172241211,0.7021806240081787
000874.npy,26.07089614868164,0.679252028465271
000875.npy,26.867244720458984,0.705881655216217
000876.npy,29.083141326904297,0.8033851385116577
000877.npy,37.56329345703125,0.913832426071167
000878.npy,38.17744445800781,0.9206985235214233
000879.npy,37.81182861328125,0.9111942052841187
000880.npy,28.82184600830078,0.5366629362106323
000881.npy,33.33000183105469,0.8975352048873901
000882.npy,34.10985565185547,0.9102225303649902
000883.npy,33.901512145996094,0.9068326950073242
000884.npy,35.602901458740234,0.8509386777877808
000885.npy,29.568771362304688,0.8832393884658813
000886.npy,30.81646728515625,0.9061921834945679
000887.npy,30.635690689086914,0.8979909420013428
000888.npy,27.637348175048828,0.7482560873031616
000889.npy,36.87767791748047,0.9437419176101685
000890.npy,37.77265167236328,0.9471232891082764
000891.npy,38.155120849609375,0.9494567513465881
000892.npy,25.326778411865234,0.7785900235176086
000893.npy,30.681381225585938,0.8706388473510742
000894.npy,28.714311599731445,0.8342770934104919
000895.npy,28.143301010131836,0.8296569585800171
000896.npy,27.09285545349121,0.8861452341079712
000897.npy,31.682283401489258,0.9359209537506104
000898.npy,32.34526062011719,0.9395877718925476
000899.npy,32.56339645385742,0.9419299960136414
000900.npy,18.794015884399414,0.3939734995365143
000901.npy,28.363006591796875,0.8392332792282104
000902.npy,27.540115356445312,0.8151018023490906
000903.npy,28.759185791015625,0.8486775159835815
000904.npy,25.274927139282227,0.847358226776123
000905.npy,24.014127731323242,0.2821117639541626
000906.npy,33.672550201416016,0.769789457321167
000907.npy,26.43927764892578,0.36389899253845215
000908.npy,28.189006805419922,0.8312597870826721
000909.npy,35.320072174072266,0.8961474895477295
000910.npy,36.46076583862305,0.9013285636901855
000911.npy,36.619598388671875,0.904443621635437
000912.npy,30.743696212768555,0.8189844489097595
000913.npy,23.175260543823242,0.7420971989631653
000914.npy,23.60155487060547,0.7492296099662781
000915.npy,24.0229434967041,0.7640348672866821
000916.npy,21.802162170410156,0.7572535276412964
000917.npy,28.622718811035156,0.7439148426055908
000918.npy,28.769359588623047,0.7495620250701904
000919.npy,28.05931282043457,0.7210855484008789
000920.npy,27.520111083984375,0.8440765142440796
000921.npy,26.52975845336914,0.7781599760055542
000922.npy,26.455289840698242,0.7854496240615845
000923.npy,26.27487564086914,0.7713581919670105
000924.npy,37.58531951904297,0.980556309223175
000925.npy,30.84253692626953,0.6847529411315918
000926.npy,30.697776794433594,0.6905831098556519
000927.npy,30.953693389892578,0.6888083219528198
000928.npy,33.278045654296875,0.9519639015197754
000929.npy,26.783729553222656,0.6936299204826355
000930.npy,27.738971710205078,0.7865148186683655
000931.npy,28.15293312072754,0.8007183074951172
000932.npy,26.703102111816406,0.9459389448165894
000933.npy,30.911361694335938,0.7819743156433105
000934.npy,34.13150405883789,0.8688143491744995
000935.npy,31.047971725463867,0.7795954346656799
000936.npy,25.795852661132812,0.7258141040802002
000937.npy,30.936500549316406,0.8453572988510132
000938.npy,33.315773010253906,0.828156590461731
000939.npy,31.596195220947266,0.8644320964813232
000940.npy,21.405637741088867,0.5279000997543335
000941.npy,36.39439392089844,0.9262073040008545
000942.npy,36.58088302612305,0.9328711032867432
000943.npy,36.38372802734375,0.9286295175552368
000944.npy,36.02788543701172,0.9229069948196411
000945.npy,34.30885696411133,0.9610216617584229
000946.npy,35.557315826416016,0.9695761203765869
000947.npy,34.97711944580078,0.9630745649337769
000948.npy,28.220521926879883,0.8587192296981812
000949.npy,35.091949462890625,0.9248565435409546
000950.npy,35.201393127441406,0.9263619780540466
000951.npy,35.008079528808594,0.9202679991722107
000952.npy,25.862092971801758,0.5099096298217773
000953.npy,32.75654983520508,0.7375572919845581
000954.npy,33.069244384765625,0.7909087538719177
000955.npy,32.52007293701172,0.7311854362487793
000956.npy,23.920734405517578,0.7644640803337097
000957.npy,11.404847145080566,0.33363163471221924
000958.npy,11.300286293029785,0.326221764087677
000959.npy,11.383642196655273,0.3292574882507324
000960.npy,39.66155242919922,0.9711043238639832
000961.npy,33.34027099609375,0.7735344171524048
000962.npy,31.792415618896484,0.7380498647689819
000963.npy,33.209503173828125,0.7657379508018494
000964.npy,27.939746856689453,0.8477743268013
000965.npy,30.393630981445312,0.8848304748535156
000966.npy,31.39693832397461,0.900954008102417
000967.npy,29.974464416503906,0.8755638003349304
000968.npy,24.62618064880371,0.7705771923065186
000969.npy,24.59710693359375,0.6359997987747192
000970.npy,24.617204666137695,0.6304726600646973
000971.npy,24.32494354248047,0.6447224617004395
000972.npy,33.39002990722656,0.944290041923523
000973.npy,33.309696197509766,0.8902941942214966
000974.npy,32.24854278564453,0.8794289231300354
000975.npy,31.002695083618164,0.8310601711273193
000976.npy,34.37073516845703,0.8619743585586548
000977.npy,35.19883728027344,0.9859776496887207
000978.npy,35.856468200683594,0.9866860508918762
000979.npy,37.015403747558594,0.987675130367279
000980.npy,23.146896362304688,0.6897206902503967
000981.npy,24.593093872070312,0.7534523010253906
000982.npy,24.514034271240234,0.7398086190223694
000983.npy,25.903512954711914,0.7662677764892578
000984.npy,11.356941223144531,0.3273054361343384
000985.npy,27.887676239013672,0.8380618095397949
000986.npy,27.841779708862305,0.8396444320678711
000987.npy,28.42127227783203,0.8602959513664246
000988.npy,31.064361572265625,0.9083213806152344
000989.npy,32.120933532714844,0.8934860229492188
000990.npy,32.66487121582031,0.9089755415916443
000991.npy,33.61638641357422,0.9013453722000122
000992.npy,36.68718719482422,0.9027341604232788
000993.npy,31.984556198120117,0.7067910432815552
000994.npy,32.503318786621094,0.708808422088623
000995.npy,32.61417007446289,0.7117368578910828
000996.npy,29.32541275024414,0.9241904020309448
000997.npy,30.04169464111328,0.8707146644592285
000998.npy,30.6893253326416,0.8796294927597046
000999.npy,31.182401657104492,0.8980559706687927
001000.npy,21.759929656982422,0.6076936721801758
001001.npy,27.521530151367188,0.5806528329849243
001002.npy,27.39142417907715,0.5400769710540771
001003.npy,27.464200973510742,0.5713312029838562
001004.npy,25.906356811523438,0.8269422054290771
001005.npy,33.904083251953125,0.8711937665939331
001006.npy,34.16045379638672,0.8768771290779114
001007.npy,34.18231201171875,0.8810937404632568
001008.npy,26.23796844482422,0.6543063521385193
001009.npy,29.86940574645996,0.8808357119560242
001010.npy,30.273700714111328,0.9039289951324463
001011.npy,31.63473892211914,0.919477105140686
001012.npy,27.648563385009766,0.8292752504348755
001013.npy,30.525222778320312,0.9505977034568787
001014.npy,29.91486358642578,0.9316896796226501
001015.npy,29.57535743713379,0.8724454045295715
001016.npy,27.963178634643555,0.8304580450057983
001017.npy,30.605182647705078,0.884514331817627
001018.npy,30.705575942993164,0.8550429940223694
001019.npy,30.730859756469727,0.8763600587844849
001020.npy,25.186674118041992,0.7598357200622559
001021.npy,25.541427612304688,0.7065845727920532
001022.npy,25.981536865234375,0.7172248363494873
001023.npy,27.10012435913086,0.7787599563598633
001024.npy,28.747987747192383,0.9020330309867859
001025.npy,27.615833282470703,0.4907364547252655
001026.npy,27.625864028930664,0.4889732897281647
001027.npy,27.66650390625,0.5021988153457642
001028.npy,29.06061363220215,0.9009591341018677
001029.npy,33.82231903076172,0.8928424715995789
001030.npy,33.041934967041016,0.8822211027145386
001031.npy,33.75154113769531,0.8854023218154907
001032.npy,21.678287506103516,0.7317479252815247
001033.npy,23.850011825561523,0.7396993637084961
001034.npy,22.486600875854492,0.733169436454773
001035.npy,24.178211212158203,0.7492940425872803
001036.npy,31.324443817138672,0.9406962394714355
001037.npy,24.96747589111328,0.6720629930496216
001038.npy,25.264751434326172,0.6687813401222229
001039.npy,25.15323257446289,0.686936616897583
001040.npy,26.03207015991211,0.8032222986221313
001041.npy,21.78229522705078,0.808513879776001
001042.npy,22.133142471313477,0.8221973776817322
001043.npy,21.538223266601562,0.8134632110595703
001044.npy,25.124187469482422,0.7883827090263367
001045.npy,32.0323600769043,0.8764479160308838
001046.npy,32.05230712890625,0.8740173578262329
001047.npy,32.311405181884766,0.8788394927978516
001048.npy,26.519290924072266,0.8316377401351929
001049.npy,30.54161834716797,0.7641470432281494
001050.npy,29.88076400756836,0.7474308013916016
001051.npy,31.055133819580078,0.796812891960144
001052.npy,29.499425888061523,0.9105360507965088
001053.npy,39.50919723510742,0.9800243377685547
001054.npy,36.48185348510742,0.9626240134239197
001055.npy,40.35619354248047,0.9806499481201172
001056.npy,23.575637817382812,0.680384635925293
001057.npy,21.797958374023438,0.6236881017684937
001058.npy,22.52057647705078,0.6253938674926758
001059.npy,22.84099769592285,0.6275855898857117
001060.npy,30.20717430114746,0.8892033100128174
001061.npy,32.74095916748047,0.9296773672103882
001062.npy,32.92432403564453,0.9316369295120239
001063.npy,31.524572372436523,0.9129168391227722
001064.npy,35.08091354370117,0.944821298122406
001065.npy,33.367923736572266,0.7785239219665527
001066.npy,33.43687057495117,0.7812615633010864
001067.npy,33.8206901550293,0.7881149649620056
001068.npy,32.38123321533203,0.9076384902000427
001069.npy,25.607378005981445,0.8254631757736206
001070.npy,24.558795928955078,0.8272007703781128
001071.npy,23.77402114868164,0.8053958415985107
001072.npy,25.786178588867188,0.8140251636505127
001073.npy,23.396799087524414,0.7669486999511719
001074.npy,23.864662170410156,0.7878907322883606
001075.npy,23.40511131286621,0.7665597200393677
001076.npy,23.813295364379883,0.6317964792251587
001077.npy,26.92193031311035,0.6831941604614258
001078.npy,26.66625213623047,0.6854099035263062
001079.npy,26.742494583129883,0.6950955390930176
001080.npy,25.155698776245117,0.7508509159088135
001081.npy,37.98192596435547,0.9281454086303711
001082.npy,38.65298080444336,0.9343482255935669
001083.npy,37.15720748901367,0.9164576530456543
001084.npy,35.4692497253418,0.9635463953018188
001085.npy,34.10575866699219,0.938849925994873
001086.npy,35.7762451171875,0.9513224959373474
001087.npy,35.948760986328125,0.9540882110595703
001088.npy,26.663066864013672,0.8833532333374023
001089.npy,29.6402530670166,0.9167449474334717
001090.npy,29.8612117767334,0.9036032557487488
001091.npy,29.140989303588867,0.9115139245986938
001092.npy,25.234657287597656,0.821440577507019
001093.npy,38.00267791748047,0.9531818628311157
001094.npy,38.67052459716797,0.9575113654136658
001095.npy,39.19213104248047,0.9588143229484558
001096.npy,26.38129234313965,0.7766076922416687
001097.npy,26.369810104370117,0.8239893913269043
001098.npy,26.43893051147461,0.8373959064483643
001099.npy,27.026714324951172,0.8486694097518921
001100.npy,23.12226104736328,0.6355236768722534
001101.npy,33.81565475463867,0.9737158417701721
001102.npy,26.829011917114258,0.8889654874801636
001103.npy,26.790531158447266,0.8959264159202576
001104.npy,27.715042114257812,0.8818385601043701
001105.npy,27.904741287231445,0.7767736911773682
001106.npy,26.14746856689453,0.7491164803504944
001107.npy,25.90863037109375,0.7111729979515076
001108.npy,22.543180465698242,0.7298418283462524
001109.npy,23.780765533447266,0.8542371988296509
001110.npy,23.052703857421875,0.8349766731262207
001111.npy,23.757389068603516,0.8502105474472046
001112.npy,28.122638702392578,0.8321658372879028
001113.npy,32.538787841796875,0.8934521079063416
001114.npy,32.47066116333008,0.8931478261947632
001115.npy,32.34175491333008,0.8896389603614807
001116.npy,28.944427490234375,0.8849379420280457
001117.npy,28.519855499267578,0.735247790813446
001118.npy,29.54534339904785,0.7615880966186523
001119.npy,29.54930877685547,0.7638417482376099
001120.npy,26.511653900146484,0.860007643699646
001121.npy,25.53612518310547,0.8094773292541504
001122.npy,24.821374893188477,0.8058781623840332
001123.npy,25.7677001953125,0.8156708478927612
001124.npy,34.901206970214844,0.9202070236206055
001125.npy,28.972997665405273,0.8405645489692688
001126.npy,28.76153564453125,0.8555938005447388
001127.npy,28.893848419189453,0.8577778339385986
001128.npy,33.45658493041992,0.9480019807815552
001129.npy,32.53441619873047,0.901395320892334
001130.npy,33.93145751953125,0.9210030436515808
001131.npy,32.83572769165039,0.9029897451400757
001132.npy,20.519351959228516,0.7692422866821289
001133.npy,21.053939819335938,0.7665525674819946
001134.npy,21.27669906616211,0.7644686102867126
001135.npy,21.095203399658203,0.7563391923904419
001136.npy,27.99197769165039,0.8990494608879089
001137.npy,29.181421279907227,0.8566972017288208
001138.npy,28.884584426879883,0.8516314625740051
001139.npy,28.58568000793457,0.8463174700737
001140.npy,27.746906280517578,0.8225407600402832
001141.npy,28.449462890625,0.6707989573478699
001142.npy,28.39394760131836,0.6635086536407471
001143.npy,28.877227783203125,0.6856908202171326
001144.npy,24.920530319213867,0.7597569227218628
001145.npy,27.339914321899414,0.8967862129211426
001146.npy,27.34033966064453,0.8802811503410339
001147.npy,27.846059799194336,0.8934930562973022
001148.npy,26.11288070678711,0.7054811716079712
001149.npy,23.370250701904297,0.7433304786682129
001150.npy,23.305259704589844,0.7437092065811157
001151.npy,22.981399536132812,0.7327117919921875
001152.npy,22.0441837310791,0.7223794460296631
001153.npy,26.087352752685547,0.7072690725326538
001154.npy,26.00566864013672,0.6592762470245361
001155.npy,26.436264038085938,0.6941995024681091
001156.npy,28.470041275024414,0.8629800081253052
001157.npy,28.430419921875,0.552467405796051
001158.npy,28.219497680664062,0.5575515031814575
001159.npy,28.443326950073242,0.5558906197547913
001160.npy,34.65032196044922,0.8757687211036682
001161.npy,32.524330139160156,0.818980872631073
001162.npy,32.18156814575195,0.7948077917098999
001163.npy,32.29894256591797,0.8065485954284668
001164.npy,28.942646026611328,0.6985164880752563
001165.npy,30.735118865966797,0.8837159872055054
001166.npy,31.652738571166992,0.8967421054840088
001167.npy,30.72286605834961,0.8717409372329712
001168.npy,31.751495361328125,0.8518614768981934
001169.npy,27.55413246154785,0.5963654518127441
001170.npy,27.592327117919922,0.6000387072563171
001171.npy,27.30924415588379,0.5981674194335938
001172.npy,33.3369026184082,0.8902400732040405
001173.npy,31.32379150390625,0.9078274965286255
001174.npy,31.659046173095703,0.9113219976425171
001175.npy,32.64739990234375,0.9258813858032227
001176.npy,21.97212028503418,0.7332736849784851
001177.npy,25.37359046936035,0.8213443756103516
001178.npy,26.804431915283203,0.813156247138977
001179.npy,27.592605590820312,0.8285751342773438
001180.npy,24.293712615966797,0.7963539361953735
001181.npy,25.27310562133789,0.652056097984314
001182.npy,25.318038940429688,0.6507978439331055
001183.npy,25.238651275634766,0.6521978974342346
001184.npy,24.79656982421875,0.6770914196968079
001185.npy,27.552928924560547,0.822754979133606
001186.npy,28.2098388671875,0.8389904499053955
001187.npy,26.49469566345215,0.7940021753311157
001188.npy,22.53179359436035,0.5745587348937988
001189.npy,23.05721092224121,0.7513307332992554
001190.npy,23.206405639648438,0.7627564072608948
001191.npy,22.93033218383789,0.7508610486984253
001192.npy,32.01929473876953,0.9024956226348877
001193.npy,39.192726135253906,0.9779316186904907
001194.npy,38.03390884399414,0.9698920249938965
001195.npy,38.490909576416016,0.9691993594169617
001196.npy,35.45717239379883,0.9478162527084351
001197.npy,33.09227752685547,0.7259644269943237
001198.npy,29.41739845275879,0.5387688279151917
001199.npy,35.30864334106445,0.8158716559410095
001200.npy,28.12261390686035,0.8062043190002441
001201.npy,29.69231605529785,0.7439717054367065
001202.npy,28.667688369750977,0.6959507465362549
001203.npy,30.0283145904541,0.740344226360321
001204.npy,25.114761352539062,0.809065043926239
001205.npy,31.6079158782959,0.6476911902427673
001206.npy,37.318763732910156,0.9631435871124268
001207.npy,31.4366512298584,0.6373474597930908
001208.npy,20.666112899780273,0.30635103583335876
001209.npy,23.555095672607422,0.709113597869873
001210.npy,23.25666046142578,0.700588583946228
001211.npy,23.686983108520508,0.7101873159408569
001212.npy,26.684877395629883,0.8729175925254822
001213.npy,20.70990562438965,0.7725625038146973
001214.npy,21.162391662597656,0.7794628143310547
001215.npy,21.528610229492188,0.7940577268600464
001216.npy,25.873416900634766,0.7049411535263062
001217.npy,28.0545597076416,0.7995690107345581
001218.npy,27.617488861083984,0.7913575768470764
